x, y, z
2.0964e+07,-3.2817e+07,1.1868e+27
-2.1001e+07,-1.348e+07,2.9197e+26
-2.5079e+07,-6.4209e+07,4.28e+27
-8.7385e+07,9.0065e+07,1.0021e+28
-1.4208e+07,3.3677e+07,1.1846e+27
4.3944e+07,2.656e+06,4.8983e+26
5.3606e+07,-1.3874e+07,9.1088e+26
-6.1126e+07,8.0238e+07,7.3722e+27
7.2574e+07,-2.1843e+07,1.7939e+27
-9.4256e+07,-5.5176e+07,5.2655e+27
8.0426e+07,-5.9465e+07,5.1531e+27
-5.2691e+07,-4.1563e+07,2.4216e+27
-7.4283e+07,8.6553e+07,8.871e+27
-3.6425e+07,1.4197e+07,5.3324e+26
6.9752e+07,7.7525e+07,7.2265e+27
6.646e+07,-7.0341e+06,1.1537e+27
-3.087e+07,5.6437e+07,3.4234e+27
-5.2006e+07,-7.8085e+07,6.7734e+27
7.1575e+06,5.5048e+06,4.3111e+25
-4.5707e+07,5.391e+07,3.4286e+27
-9.3114e+07,4.6579e+07,4.3372e+27
2.5417e+07,7.7574e+07,6.1792e+27
4.0401e+06,-4.7415e+07,2.2523e+27
-9.1609e+07,-1.3828e+07,2.2893e+27
5.1495e+07,2.2369e+07,1.1633e+27
9.767e+07,1.6976e+07,2.673e+27
6.028e+07,1.564e+07,1.153e+27
-3.1204e+07,-2.5384e+07,8.8777e+26
-3.2922e+07,-2.6885e+07,9.9379e+26
-2.9686e+07,-1.1685e+07,3.5685e+26
-1.1411e+07,-2.7422e+07,7.8452e+26
1.5899e+07,-5.4219e+07,3.0029e+27
2.3512e+07,4.769e+07,2.4125e+27
-6.4577e+07,-6.6347e+07,5.4444e+27
7.2996e+07,-4.1948e+07,3.0917e+27
4.2054e+07,-4.4467e+07,2.4194e+27
-6.5874e+07,9.8968e+07,1.088e+28
7.1017e+07,-8.3535e+07,8.2389e+27
-9.6029e+07,-4.154e+07,4.0309e+27
2.8337e+07,-9.6615e+07,9.5352e+27
-6.7533e+07,-3.0268e+07,2.0564e+27
-4.849e+07,1.4113e+07,7.87e+26
-3.1479e+07,6.5062e+07,4.4808e+27
-9.8771e+07,-1.0065e+07,2.5402e+27
-1.229e+07,5.0742e+07,2.6125e+27
5.9409e+07,-4.6117e+07,3.0092e+27
3.5133e+07,-9.524e+07,9.3792e+27
9.0046e+06,9.3465e+07,8.756e+27
1.2845e+07,-4.4851e+07,2.0529e+27
-9.7203e+07,5.0047e+07,4.8669e+27
2.1795e+07,8.6636e+07,7.6246e+27
9.7713e+07,9.8904e+07,1.2169e+28
-5.5179e+07,6.7474e+07,5.3139e+27
1.7444e+07,-9.4635e+07,9.0319e+27
6.7012e+07,-3.1864e+06,1.1328e+27
5.85e+07,-6.5915e+07,5.2003e+27
-3.4154e+07,6.2835e+07,4.2399e+27
-2.8559e+07,3.1583e+07,1.2014e+27
9.2023e+07,2.4602e+07,2.7223e+27
-5.5241e+07,-5.9886e+07,4.3492e+27
-5.7693e+07,-6.2081e+07,4.6862e+27
-6.9217e+07,-6.0129e+06,1.2339e+27
-8.2083e+05,4.2416e+07,1.7993e+27
-4.7741e+07,-8.6575e+07,8.065e+27
1.1137e+07,2.763e+07,7.9441e+26
-8.5417e+07,1.6985e+06,1.8269e+27
-2.4297e+07,3.6444e+07,1.4757e+27
-7.7822e+06,-9.1715e+07,8.4269e+27
5.5708e+07,-6.7483e+07,5.3299e+27
4.4089e+07,-3.1814e+07,1.4981e+27
-5.3759e+07,-2.5802e+07,1.3883e+27
-9.5091e+07,7.4766e+07,7.8505e+27
-4.8527e+07,2.9506e+06,5.9742e+26
-1.7977e+07,1.8896e+07,4.3785e+26
-9.832e+07,1.7145e+07,2.7107e+27
-5.6902e+06,7.1395e+07,5.1054e+27
7.0484e+07,6.6347e+07,5.644e+27
8.4636e+07,2.0034e+07,2.1922e+27
-5.3713e+07,-2.0088e+07,1.1248e+27
9.8191e+07,-6.1727e+07,6.2206e+27
-9.88e+07,-6.241e+07,6.3354e+27
-3.295e+07,4.475e+07,2.274e+27
5.7852e+07,-5.4973e+06,8.6692e+26
-8.0298e+07,-5.977e+07,5.1844e+27
-1.1534e+07,1.5161e+07,2.6311e+26
-2.3866e+07,-7.6598e+07,6.0097e+27
6.652e+07,-6.0054e+07,4.7127e+27
4.2392e+07,-3.042e+07,1.3746e+27
-2.9e+07,-7.3587e+07,5.6253e+27
-9.5073e+07,6.7416e+07,6.8046e+27
3.8703e+07,9.2659e+07,8.9601e+27
-1.5758e+07,-8.9002e+07,7.9835e+27
7.167e+07,3.3241e+07,2.3891e+27
1.5015e+07,4.9444e+07,2.501e+27
8.8012e+07,-2.2456e+07,2.4408e+27
7.6051e+07,3.437e+07,2.6273e+27
-8.371e+06,4.4658e+07,2.0118e+27
-9.6538e+07,-9.2758e+07,1.0934e+28
-8.6269e+07,-9.8485e+07,1.156e+28
-3.5878e+07,-3.4573e+07,1.5171e+27
1.846e+07,6.1877e+07,3.9139e+27
2.201e+07,2.791e+07,9.001e+26
2.4855e+06,6.0739e+07,3.6908e+27
-7.1049e+07,-4.6488e+07,3.4231e+27
7.5362e+07,5.4868e+07,4.4303e+27
4.7647e+07,-4.1182e+07,2.2635e+27
-2.5336e+07,5.8675e+07,3.6033e+27
6.5737e+07,-8.8596e+07,8.9296e+27
-8.1952e+07,1.4617e+07,1.8927e+27
-8.7199e+07,3.5042e+07,3.1288e+27
1.1794e+06,8.9755e+07,8.0562e+27
8.6685e+07,2.0533e+07,2.3002e+27
-7.0208e+07,3.1149e+07,2.2025e+27
1.3896e+07,9.3005e+07,8.6982e+27
-8.805e+07,7.4881e+07,7.5454e+27
-6.6144e+07,-2.3265e+07,1.635e+27
-8.6194e+07,4.3515e+07,3.751e+27
8.1204e+07,5.9334e+07,5.1691e+27
-1.0518e+07,-9.892e+07,9.8129e+27
-7.8723e+07,-3.558e+07,2.8153e+27
3.3052e+07,-2.3065e+06,2.7843e+26
4.5468e+05,-9.1177e+07,8.3133e+27
-1.8159e+07,-2.0262e+07,4.9296e+26
4.5599e+07,9.3128e+07,9.1927e+27
-6.5582e+07,2.368e+06,1.0809e+27
-2.3108e+07,3.0019e+07,1.0347e+27
-4.66e+07,9.7311e+07,1.0012e+28
-3.8356e+07,-8.2896e+07,7.2395e+27
-6.4539e+07,3.1214e+07,2.0157e+27
-3.4883e+06,6.4515e+07,4.1652e+27
2.5943e+07,1.8417e+07,5.0745e+26
-8.8089e+07,7.0052e+07,6.8472e+27
-6.0623e+07,-2.3127e+07,1.4536e+27
-4.4158e+07,-7.1343e+07,5.5773e+27
4.1564e+07,-8.9892e+07,8.5125e+27
-3.4514e+07,6.2052e+07,4.1482e+27
-1.4941e+07,5.2858e+07,2.8497e+27
4.0954e+07,5.1827e+07,3.1053e+27
-6.8185e+07,6.5215e+07,5.4153e+27
-1.2119e+07,-1.0834e+07,1.5409e+26
2.5866e+07,6.0798e+07,3.8637e+27
8.5012e+07,7.0608e+07,6.7923e+27
-2.8602e+07,6.8092e+07,4.8411e+27
6.3827e+07,-6.1757e+07,4.8324e+27
2.8029e+07,-4.2911e+07,2.0378e+27
4.301e+07,-7.7888e+07,6.5291e+27
4.7685e+07,1.3665e+07,7.5519e+26
9.42e+07,6.1562e+07,6.0083e+27
-5.079e+07,-3.1187e+06,6.5464e+26
-9.1484e+07,8.4593e+07,9.2483e+27
-5.0441e+07,8.5667e+07,7.9748e+27
-9.0997e+07,7.3627e+07,7.491e+27
4.1092e+07,1.911e+07,7.8732e+26
6.6941e+07,3.5928e+07,2.4111e+27
8.6827e+07,5.0586e+07,4.4437e+27
-5.8413e+06,6.6459e+07,4.4254e+27
2.4719e+06,-6.5915e+07,4.3463e+27
-4.7404e+07,-9.7193e+07,1.0008e+28
-8.0221e+07,2.9095e+07,2.4554e+27
5.9769e+07,8.1114e+06,9.5889e+26
-7.1439e+07,3.9577e+07,2.8422e+27
6.1133e+07,8.8304e+07,8.7319e+27
7.5905e+07,-4.8149e+07,3.7587e+27
-15967,-9.9127e+06,9.8262e+25
8.285e+07,5.0298e+06,1.7413e+27
-1.7517e+07,-4.6924e+07,2.2785e+27
-5.9925e+07,3.284e+07,1.9762e+27
2.8714e+07,-8.6404e+07,7.6718e+27
-2.0027e+07,-8.4874e+07,7.3039e+27
2.2846e+07,-4.55e+07,2.2007e+27
-1.2538e+07,-9.4444e+07,8.959e+27
1.8621e+07,3.5413e+07,1.3407e+27
9.0288e+07,-7.9808e+07,8.4072e+27
1.0624e+07,3.3801e+07,1.1707e+27
8.0747e+07,-3.6946e+07,2.995e+27
-7.2299e+07,8.0099e+07,7.7226e+27
-9.9691e+07,1.8805e+07,2.8382e+27
2.2567e+07,2.248e+07,6.3268e+26
8.3406e+06,6.6919e+07,4.4956e+27
5.6126e+07,-1.5369e+07,1.0237e+27
6.4299e+07,2.2817e+07,1.5542e+27
9.0682e+07,9.479e+07,1.1041e+28
2.1991e+07,4.9225e+07,2.544e+27
-4.1984e+07,-5.7234e+07,3.7164e+27
6.5362e+07,3.9928e+07,2.6623e+27
-2.4797e+07,6.192e+07,3.9878e+27
2.1835e+07,9.7514e+07,9.6282e+27
2.4004e+07,4.2472e+07,1.9479e+27
-1.17e+07,4.6475e+07,2.1941e+27
-6.0246e+07,6.9415e+07,5.7259e+27
-1.1209e+07,-2.7472e+07,7.8614e+26
8.4953e+07,-1.5375e+06,1.8066e+27
3.4287e+07,9.624e+07,9.556e+27
-8.3695e+07,-5.4674e+07,4.7405e+27
1.4532e+07,2.2682e+07,5.6727e+26
-7.5868e+07,1.5239e+07,1.6712e+27
9.9993e+07,-7.7604e+07,8.522e+27
9.9476e+07,-2.9144e+07,3.3232e+27
3.8942e+07,-2.4118e+07,9.608e+26
-2.5224e+07,-2.388e+07,7.2931e+26
-1.9698e+07,-1.3535e+05,9.702e+25
8.502e+07,9.6753e+07,1.1168e+28
-5.1028e+07,3.0673e+07,1.5918e+27
3.2803e+07,-5.6587e+07,3.4711e+27
-3.7559e+06,7.3316e+07,5.3788e+27
-9.3011e+07,4.8856e+07,4.5497e+27
-7.7821e+07,-5.0605e+07,4.0749e+27
7.9074e+07,-6.4537e+06,1.6048e+27
7.842e+07,-1.7883e+07,1.8572e+27
8.3032e+07,3.8282e+07,3.1891e+27
-3.852e+07,-1.6041e+07,6.2824e+26
-4.0316e+07,-2.1358e+07,8.625e+26
3.185e+07,-9.3233e+07,8.946e+27
1.9028e+07,-4.4528e+07,2.0732e+27
9.6874e+07,4.5243e+07,4.393e+27
2.3124e+07,6.1484e+07,3.914e+27
-6.9057e+07,-5.468e+07,4.1821e+27
6.6294e+07,-8.7151e+07,8.694e+27
6.3139e+07,1.8133e+07,1.3255e+27
-8.1592e+07,-8.4932e+07,8.8777e+27
7.7558e+07,-9.748e+07,1.1006e+28
-9.6712e+07,-2.6511e+06,2.3453e+27
7.2786e+07,-2.8474e+07,2.1352e+27
7.9754e+07,-4.1951e+07,3.3501e+27
7.0073e+07,-9.648e+07,1.0536e+28
3.0574e+07,4.1955e+06,2.5129e+26
-3.4249e+07,7.5191e+07,5.947e+27
9.0759e+06,-6.1318e+07,3.7805e+27
-5.2413e+07,9.2115e+06,7.7163e+26
7.4357e+07,-2.0948e+07,1.821e+27
-6.4653e+07,9.0053e+06,1.1261e+27
-2.5873e+07,-3.3452e+06,1.7854e+26
5.1917e+07,-3.1863e+07,1.6891e+27
-3.8763e+07,-9.1217e+07,8.6962e+27
2.3228e+07,-5.7677e+07,3.4615e+27
-5.6142e+07,2.094e+07,1.2265e+27
7.4505e+07,4.1429e+07,3.1041e+27
2.9573e+07,-2.237e+07,7.1905e+26
-5.3994e+06,-3.2089e+07,1.037e+27
-5.3162e+07,-5.2679e+07,3.4816e+27
6.6764e+07,4.8074e+07,3.4255e+27
-8.0297e+07,-1.8793e+07,1.9651e+27
-5.8995e+07,7.0709e+07,5.8699e+27
-5.3054e+07,4.5704e+07,2.7926e+27
1.9395e+07,9.5274e+07,9.1713e+27
2.5694e+07,-1.9165e+07,5.3232e+26
9.653e+07,9.5111e+07,1.1376e+28
-6.4737e+07,-6.5688e+07,5.3627e+27
5.9995e+07,5.1178e+07,3.519e+27
-6.8947e+07,2.2556e+07,1.6972e+27
-2.7802e+07,-8.3336e+07,7.1381e+27
9.1015e+07,-5.514e+07,5.1114e+27
-7.3968e+07,2.0964e+07,1.8073e+27
-4.5431e+07,6.8746e+07,5.2421e+27
6.1824e+07,2.7741e+07,1.7251e+27
9.3131e+07,7.2013e+07,7.3543e+27
-8.1516e+07,3.396e+06,1.6727e+27
1.6685e+07,-9.2193e+06,1.5459e+26
-1.8915e+07,4.3334e+07,1.9672e+27
7.9865e+07,-5.637e+07,4.7722e+27
-8.3043e+07,-3.9258e+07,3.2652e+27
-6.3773e+07,-8.8949e+07,8.9287e+27
-8.9867e+07,-3.3011e+07,3.1087e+27
-3.9744e+07,1.9767e+07,7.8563e+26
-6.1963e+07,6.1823e+07,4.782e+27
-9.8279e+07,9.0629e+06,2.4968e+27
-7.4495e+07,4.8873e+07,3.776e+27
-7.7427e+07,2.1436e+07,1.9582e+27
4.6083e+07,-4.8941e+07,2.9261e+27
-5.2125e+07,-5.8524e+07,4.1043e+27
8.0314e+07,1.7509e+07,1.9192e+27
-3.4297e+07,3.6288e+07,1.6109e+27
7.4809e+07,-6.0385e+07,5.0454e+27
-5.2694e+07,1.1257e+07,8.2089e+26
-2.4309e+07,-7.768e+07,6.182e+27
8.4581e+06,4.9948e+07,2.5127e+27
3.1588e+06,4.0231e+07,1.6211e+27
-1.724e+07,9.0504e+06,1.5621e+26
-2.2227e+07,9.0067e+07,8.2356e+27
-3.1934e+07,-6.9415e+07,5.0734e+27
-1.9553e+07,8.9481e+07,8.1024e+27
-8.578e+06,-4.0464e+07,1.6557e+27
-2.3402e+07,-4.1851e+07,1.8884e+27
3.1618e+07,1.8508e+07,5.9246e+26
7.6243e+07,-5.5288e+07,4.51e+27
1.4535e+07,8.5693e+07,7.3961e+27
-1.4392e+07,-3.5506e+05,5.1908e+25
-4.8324e+07,5.2684e+07,3.3594e+27
7.3054e+07,9.9474e+07,1.1229e+28
-6.5344e+07,-2.7907e+07,1.8463e+27
1.5991e+07,-2.1461e+07,5.2451e+26
4.5476e+07,-4.4476e+07,2.4952e+27
4.608e+07,-9.0678e+07,8.7534e+27
-1.9201e+07,-9.3945e+07,8.9178e+27
-7.6415e+07,-5.1122e+06,1.4859e+27
5.2719e+07,9.5708e+07,9.8548e+27
6.7322e+06,3.2191e+07,1.0476e+27
4.4407e+07,1.4011e+07,6.893e+26
1.9526e+07,8.6625e+07,7.5992e+27
-1.5427e+07,5.0754e+06,8.5257e+25
8.6697e+07,-2.1977e+06,1.8839e+27
9.8794e+07,-6.962e+07,7.287e+27
9.5678e+06,-2.1629e+07,4.9072e+26
4.6047e+07,-4.4242e+06,5.4965e+26
-9.4403e+07,-1.5736e+07,2.4756e+27
7.2718e+07,-7.7358e+07,7.3063e+27
9.9726e+07,1.2057e+07,2.6317e+27
-3.4938e+07,5.7515e+07,3.6132e+27
7.0052e+07,1.4104e+07,1.4257e+27
2.2298e+07,2.7796e+07,8.9693e+26
-1.1777e+07,-8.1833e+07,6.7313e+27
5.4409e+06,5.2947e+07,2.8108e+27
5.5964e+07,-2.3294e+07,1.3256e+27
-4.973e+07,4.1028e+07,2.3016e+27
-7.4215e+06,-6.3591e+07,4.0576e+27
6.9437e+07,9.5611e+07,1.0347e+28
3.5605e+07,-2.0767e+07,7.4819e+26
-2.6428e+07,-5.2959e+07,2.9793e+27
-7.2403e+07,-1.7222e+07,1.6072e+27
-1.9438e+07,-3.4935e+07,1.3149e+27
8.6259e+07,-9.9281e+07,1.1717e+28
3.4633e+07,8.8074e+06,3.7742e+26
-1.6154e+07,2.0366e+07,4.8003e+26
1.3733e+07,9.9726e+07,9.9925e+27
-9.1658e+07,-1.1478e+07,2.232e+27
9.9127e+07,-7.3776e+07,7.8995e+27
2.3801e+07,2.255e+07,6.5011e+26
5.5893e+07,-1.3859e+07,9.7309e+26
8.6268e+07,9.5103e+07,1.0905e+28
-3.1676e+07,3.3371e+07,1.3645e+27
6.226e+07,5.5436e+07,4.0423e+27
7.4542e+07,2.535e+07,2.0317e+27
3.3198e+07,3.7802e+07,1.7045e+27
1.7757e+07,5.2131e+07,2.7964e+27
7.867e+07,-6.815e+07,6.1916e+27
-1.0283e+07,4.6256e+07,2.1661e+27
-5.1123e+07,8.2822e+07,7.5129e+27
6.2835e+07,1.0885e+07,1.1055e+27
3.943e+07,-8.2453e+07,7.1872e+27
-1.8079e+07,2.6417e+07,7.7955e+26
-9.8857e+07,8.7682e+07,1.0131e+28
9.0803e+07,6.9374e+07,6.874e+27
2.1051e+07,-5.1928e+07,2.8073e+27
-9.8691e+07,5.7938e+07,5.7918e+27
-3.013e+05,-4.9612e+07,2.4613e+27
1.9727e+07,5.1618e+07,2.7617e+27
-3.9971e+07,-9.4155e+07,9.2645e+27
-7.6485e+06,-7.57e+07,5.7451e+27
-8.8004e+05,7.2858e+07,5.3085e+27
1.7132e+07,-1.6567e+07,3.4786e+26
7.3928e+07,3.2113e+07,2.3976e+27
6.6445e+07,7.5021e+07,6.7318e+27
5.5713e+07,-5.0729e+07,3.3494e+27
9.6866e+06,3.8108e+07,1.4757e+27
2.269e+07,8.9899e+07,8.2105e+27
4.6854e+07,-5.8023e+07,3.9155e+27
1.3274e+07,5.2477e+07,2.7979e+27
5.5042e+07,4.4603e+07,2.7468e+27
9.7309e+07,1.0983e+07,2.4879e+27
5.7841e+07,5.8612e+07,4.2717e+27
2.2867e+07,4.9839e+07,2.6147e+27
-6.8343e+07,3.6788e+07,2.5211e+27
-4.7227e+06,5.4833e+07,3.0123e+27
-4.327e+07,-4.2685e+07,2.2901e+27
-6.9238e+07,-3.4402e+06,1.2103e+27
5.5444e+07,5.1594e+07,3.4305e+27
-8.8207e+07,3.6872e+07,3.3047e+27
-8.4176e+07,-6.3718e+07,5.8314e+27
3.2848e+07,3.1076e+07,1.2354e+27
4.669e+06,-8.344e+07,6.9677e+27
-1.0719e+07,9.8374e+07,9.7061e+27
-3.8634e+07,-3.2711e+07,1.4432e+27
-9.6543e+07,-9.1487e+06,2.4138e+27
-4.1295e+07,-2.5192e+06,4.3266e+26
-4.6441e+07,-1.4771e+07,7.5738e+26
-9.2655e+07,6.2786e+07,6.0883e+27
6.0808e+07,8.4494e+07,8.0636e+27
-3.324e+07,-1.7375e+07,5.781e+26
7.8377e+07,-4.5159e+07,3.5751e+27
6.2071e+07,8.2682e+07,7.7995e+27
9.282e+07,-3.269e+07,3.2225e+27
9.1543e+07,-6.3832e+07,6.1696e+27
1.8233e+07,3.8282e+07,1.5486e+27
-3.7699e+07,-4.1418e+07,2.0708e+27
8.3684e+07,-1.4838e+07,1.9709e+27
-8.987e+07,6.9203e+07,6.8082e+27
-5.4851e+07,-8.2003e+07,7.4766e+27
-2.7459e+07,6.6576e+07,4.6209e+27
-1.7549e+07,-6.7775e+07,4.6704e+27
8.8924e+07,4.1105e+07,3.6665e+27
1.5877e+07,-8.4279e+07,7.1659e+27
-6.2648e+07,-2.9891e+07,1.8747e+27
1.9297e+07,7.8869e+07,6.3135e+27
8.6751e+07,-1.2605e+07,2.0403e+27
-7.3172e+07,7.3268e+07,6.7067e+27
9.6457e+07,-5.8472e+07,5.745e+27
-6.9225e+07,-6.129e+07,4.9545e+27
6.4146e+07,-8.5335e+06,1.1015e+27
3.5507e+07,8.4113e+06,3.8594e+26
-1.9182e+07,3.4057e+07,1.2519e+27
-5.6543e+07,3.7321e+07,2.1921e+27
5.4717e+07,-6.885e+06,7.9589e+26
6.9539e+07,-1.8355e+07,1.5458e+27
5.9399e+06,-8.8793e+07,7.8931e+27
-1.808e+07,-7.9265e+06,1.4455e+26
-9.6338e+07,7.2414e+06,2.3727e+27
-7.0268e+07,-3.4458e+07,2.4217e+27
6.0867e+07,8.267e+07,7.7605e+27
-1.6044e+07,-7.695e+07,5.9856e+27
-3.2156e+07,-4.5779e+07,2.3542e+27
-4.0571e+07,-9.0889e+07,8.6723e+27
4.3597e+07,-5.3928e+06,5.0426e+26
9.9561e+07,6.4577e+07,6.6483e+27
1.038e+07,-8.6694e+07,7.5428e+27
7.7979e+07,7.9729e+07,7.8769e+27
-6.6306e+07,-3.318e+07,2.2e+27
7.6713e+07,8.0318e+07,7.9222e+27
4.0555e+07,-5.6328e+07,3.584e+27
-1.5578e+07,5.7399e+07,3.3553e+27
7.2663e+07,4.5297e+07,3.3718e+27
-5.2991e+07,-9.9419e+07,1.0586e+28
1.275e+07,-1.1187e+07,1.6579e+26
-9.4688e+07,-7.8747e+07,8.4426e+27
-2.399e+07,8.5499e+07,7.454e+27
-2.7633e+07,6.9993e+06,2.3988e+26
-8.1751e+07,4.5799e+07,3.7684e+27
-9.0949e+07,1.3199e+07,2.2422e+27
-3.151e+07,5.5546e+07,3.3336e+27
-2.8917e+07,-6.1312e+07,3.9682e+27
9.9168e+07,-3.9478e+06,2.4741e+27
8.8841e+07,-3.5632e+07,3.2428e+27
-7.3771e+07,6.19e+07,5.1922e+27
3.671e+06,6.6804e+07,4.4661e+27
-4.5509e+06,-4.6016e+07,2.1227e+27
-1.9779e+07,4.136e+07,1.8084e+27
8.6123e+07,-9.2024e+07,1.0323e+28
3.0672e+06,-7.89e+07,6.2275e+27
6.1916e+07,-2.0042e+07,1.3601e+27
7.6354e+07,-4.5338e+07,3.513e+27
5.2534e+07,4.0613e+07,2.3393e+27
-7.1159e+06,4.2136e+07,1.7881e+27
-8.5216e+07,4.4547e+07,3.7999e+27
-5.9001e+06,-6.6154e+07,4.385e+27
-5.9886e+07,8.5843e+07,8.2655e+27
-5.8287e+07,1.7322e+07,1.1494e+27
-6.4492e+07,-8.1817e+07,7.7338e+27
-2.9152e+07,-1.4389e+07,4.195e+26
8.2351e+07,-8.812e+07,9.4605e+27
-1.3296e+07,-7.4604e+07,5.6099e+27
-6.4341e+07,-8.5852e+07,8.4055e+27
5.0432e+07,3.3035e+07,1.7272e+27
-8.9906e+07,-1.5365e+07,2.2569e+27
-8.3466e+07,-7.5704e+07,7.4728e+27
-9.2283e+07,-4.6979e+07,4.3361e+27
-6.9443e+06,5.552e+07,3.0945e+27
2.0766e+07,6.056e+07,3.7753e+27
-6.3642e+07,-8.3569e+07,7.9963e+27
3.8059e+06,-9.2968e+07,8.6466e+27
4.2031e+07,8.337e+07,7.3922e+27
8.4996e+07,-4.489e+06,1.8262e+27
5.8263e+06,-2.5029e+07,6.3494e+26
9.4237e+07,7.3968e+07,7.6914e+27
9.4506e+06,4.0515e+07,1.6638e+27
-9.8712e+07,-4.2094e+07,4.208e+27
-5.4447e+06,-2.0851e+07,4.4219e+26
4.4176e+06,-9.5974e+07,9.2159e+27
-6.9558e+07,3.7405e+06,1.2236e+27
3.0847e+07,5.6156e+07,3.3913e+27
-7.3911e+07,1.4168e+07,1.5664e+27
-9.1702e+06,5.6784e+07,3.2454e+27
9.6472e+07,-6.2609e+07,6.2466e+27
-7.3497e+07,-9.8153e+07,1.0985e+28
-8.7944e+07,6.7519e+07,6.4923e+27
-8.6426e+07,-6.7127e+07,6.3734e+27
-8.0771e+07,2.3766e+07,2.1958e+27
6.3868e+07,-6.0131e+06,1.056e+27
2.5921e+07,-5.4621e+07,3.1515e+27
5.6726e+07,2.318e+07,1.3418e+27
-8.4573e+07,-1.7372e+07,2.0899e+27
9.44e+07,-3.8209e+07,3.6877e+27
7.6567e+07,7.2407e+07,6.7084e+27
2.6087e+07,-9.9913e+07,1.0153e+28
8.5815e+07,4.7022e+06,1.8631e+27
-2.0375e+07,-2.4792e+06,1.0993e+26
-2.2148e+06,6.6893e+07,4.4758e+27
3.7161e+07,-7.1427e+07,5.447e+27
-4.3681e+07,1.4589e+07,6.8983e+26
3.534e+07,-8.5543e+07,7.6298e+27
-8.5366e+05,2.1315e+07,4.545e+26
5.8228e+07,1.2509e+07,1.0041e+27
-5.6233e+07,-7.5382e+07,6.473e+27
4.9239e+07,9.7565e+07,1.0125e+28
-9.1778e+06,8.6756e+07,7.5477e+27
-1.8348e+07,9.222e+07,8.5887e+27
8.4529e+07,6.2113e+07,5.6443e+27
-6.9856e+07,-5.8959e+07,4.6961e+27
-7.3803e+07,-1.8539e+07,1.7054e+27
-2.3622e+07,-4.5102e+07,2.1737e+27
8.3973e+06,-1.5837e+07,2.6845e+26
8.8874e+07,4.4925e+07,3.9929e+27
-3.5348e+07,5.494e+07,3.3308e+27
-8.0512e+07,-7.9341e+07,7.9156e+27
8.9477e+07,-6.0868e+07,5.7064e+27
7.1407e+07,-9.361e+07,1.0038e+28
-9.4793e+07,-8.5588e+07,9.5718e+27
-7.6421e+07,-4.979e+07,3.9391e+27
6.5875e+07,8.5294e+07,8.36e+27
-7.2305e+07,-4.1605e+07,3.038e+27
1.3894e+07,7.0182e+07,4.9738e+27
-4.4449e+06,6.4789e+07,4.2025e+27
-3.8663e+07,4.2796e+07,2.2052e+27
-8.8679e+07,3.712e+07,3.3439e+27
8.7367e+07,-9.0618e+07,1.012e+28
8.0801e+07,-8.6348e+06,1.7067e+27
4.4447e+07,-2.2849e+07,1.016e+27
3.0816e+07,-5.7916e+07,3.5917e+27
-2.1558e+07,4.5213e+07,2.1604e+27
9.4735e+07,9.5808e+07,1.1423e+28
4.2202e+07,2.0738e+06,4.4954e+26
-1.3903e+06,4.8879e+07,2.3896e+27
-3.4712e+07,-1.8535e+07,6.4476e+26
-7.6829e+07,-3.301e+07,2.5654e+27
9.4412e+07,6.7603e+07,6.7986e+27
-4.5114e+07,-3.0344e+07,1.4296e+27
-6.251e+07,1.3191e+07,1.1509e+27
-5.7021e+07,3.6676e+07,2.158e+27
5.2171e+07,9.9877e+07,1.0656e+28
8.8978e+07,-4.8178e+07,4.3004e+27
3.1011e+05,5.4291e+07,2.9475e+27
3.2417e+07,-4.0838e+07,1.9304e+27
-3.0519e+07,3.7938e+07,1.6721e+27
-7.4286e+07,4.9555e+07,3.8353e+27
3.6259e+07,1.5847e+07,5.798e+26
-2.1743e+07,9.7919e+07,9.7064e+27
-9.4759e+07,4.1711e+07,3.9846e+27
1.1994e+05,1.5158e+07,2.2976e+26
5.6254e+06,4.9274e+07,2.4358e+27
-5.5346e+07,-5.0166e+07,3.2825e+27
-9.9662e+07,6.1684e+07,6.2881e+27
-1.0687e+07,1.0886e+07,1.4707e+26
1.0652e+06,-8.5556e+07,7.3201e+27
-8.3796e+07,6.9435e+07,6.5767e+27
6.4548e+07,1.8676e+07,1.3904e+27
-5.1961e+07,-3.2208e+07,1.7123e+27
-9.8062e+07,5.7913e+07,5.7579e+27
-5.4992e+07,9.3469e+07,9.4925e+27
-8.3162e+07,3.0841e+07,2.6801e+27
6.5193e+07,4.6025e+06,1.0837e+27
4.2953e+07,8.1928e+07,7.1735e+27
-5.1089e+07,6.2455e+07,4.5532e+27
-8.7233e+07,5.56e+06,1.9333e+27
-1.4649e+07,-5.4102e+07,2.9807e+27
4.1208e+07,-6.9966e+06,4.7348e+26
4.3631e+07,2.3257e+06,4.8132e+26
-6.1313e+07,8.3923e+07,7.9828e+27
4.801e+07,-5.2864e+07,3.3709e+27
9.1346e+07,7.1567e+07,7.2079e+27
3.1788e+06,-2.4558e+07,6.0563e+26
-1.3991e+07,-1.5875e+07,3.0096e+26
-9.5393e+07,8.4455e+07,9.4077e+27
1.4652e+06,7.1412e+07,5.1002e+27
3.7312e+07,-5.0266e+07,2.8747e+27
-7.2365e+07,4.3725e+07,3.221e+27
3.4485e+07,1.6574e+07,5.7199e+26
-9.2138e+07,-7.8663e+07,8.3102e+27
-1.3645e+07,9.013e+07,8.1699e+27
7.0855e+07,-2.1812e+05,1.2552e+27
